stationId,security,stationName
60012457,0.29488044,Istodard IX - Moon 5 - CONCORD Bureau
60012460,0.29488044,Istodard IX - Moon 16 - CONCORD Bureau
60012463,0.303156496,Hedaleolfarber VII - Moon 17 - CONCORD Treasury
60012466,0.34986858,Altbrard IX - Moon 8 - CONCORD Testing Facilities
60012469,0.241078226,Half VII - Moon 4 - CONCORD Assembly Plant
60012472,0.408384659,Zatamaka XI - CONCORD Bureau
60012475,0.398825517,Rannoze V - Moon 8 - CONCORD Bureau
60012478,0.408384659,Zatamaka VII - Moon 2 - CONCORD Bureau
60012481,0.408384659,Zatamaka X - Moon 2 - CONCORD Bureau
60012484,0.453540616,Keproh VIII - Moon 3 - CONCORD Assembly Plant
60012487,0.398825517,Rannoze VII - Moon 2 - CONCORD Assembly Plant
60012490,0.342349425,Goinard IV - Moon 2 - CONCORD Bureau
60012493,0.105688553,Esmes IV - Moon 2 - CONCORD Treasury
60012496,0.270577225,Lermireve VIII - Moon 15 - CONCORD Treasury
60012499,0.342349425,Goinard III - Moon 2 - CONCORD Bureau
60012502,0.642555363,Assiettes IV - Moon 1 - CONCORD Logistic Support
60012505,0.366402668,Raeghoscon VIII - CONCORD Logistic Support
60012508,0.941060866,Hatakani VI - Moon 10 - CONCORD Bureau
60012511,0.951230015,Yashunen VII - CONCORD Bureau
60012514,0.951230015,Yashunen VII - Moon 2 - CONCORD Bureau
60012517,0.941060866,Hatakani VI - CONCORD Bureau
60012520,0.737107685,Iivinen VIII - Moon 10 - CONCORD Assembly Plant
60012523,0.919029819,Tennen VIII - Moon 4 - CONCORD Assembly Plant
60012526,0.858324069,Tanoo V - Moon 1 - Ammatar Consulate Bureau
60012529,0.613595835,Khankenirdia V - Moon 17 - Ammatar Consulate Academy
60012532,0.76543098,Jarizza VI - Moon 1 - Ammatar Consulate Bureau
60012535,0.400722037,Bayuka VI - Moon 1 - Ammatar Consulate Bureau
60012538,0.364844024,Kehrara VI - Moon 9 - Ammatar Consulate Bureau
60012541,0.869394349,Fovihi V - Ammatar Consulate Bureau
60012544,0.798187617,Hasiari VIII - Moon 4 - Ammatar Consulate Bureau
60012547,0.539052013,Chidah VII - Moon 10 - Ammatar Consulate Bureau
60012550,0.489557234,Berta VI - Moon 19 - Ammatar Consulate Bureau
60012553,0.820099045,Tidacha VIII - Moon 13 - Ammatar Consulate Bureau
60012556,-0.179320507,6NJ8-V VII - Moon 2 - Guristas Logistic Support
60012559,-0.190475373,Y-4CFK V - Moon 17 - Guristas Testing Facilities
60012562,-0.245204904,N5Y-4N VII - Moon 20 - Guristas Logistic Support
60012565,-0.138659587,K3JR-J VIII - Guristas Assembly Plant
60012568,-0.241053552,H-PA29 V - Moon 1 - Guristas Assembly Plant
60012571,-0.241053552,H-PA29 IV - Moon 2 - Guristas Assembly Plant
60012574,-0.125218938,P-VYVL VII - Moon 1 - Guristas Assembly Plant
60012577,-0.134401762,PF-QHK VII - Moon 6 - Guristas Logistic Support
60012580,-0.229454037,5ZXX-K V - Moon 17 - Mordu's Legion Testing Facilities
60012583,-0.00573154,4C-B7X VIII - Moon 1 - Outer Ring Excavations Mining Outpost
60012586,-0.00573154,4C-B7X VI - Moon 1 - Outer Ring Excavations Refinery
60012589,-0.400044124,NM-OEA V - Moon 4 - Outer Ring Excavations Mining Outpost
60012592,-0.400044124,NM-OEA VI - Moon 23 - Outer Ring Excavations Mining Outpost
60012595,-0.141435236,X-7OMU IV - Moon 3 - Sisters of EVE Academy
60012598,-0.243942051,J-CIJV VII - Moon 14 - Sisters of EVE Bureau
60012601,-0.239697056,ROIR-Y II - Sisters of EVE Bureau
60012604,0.3732626,Lisbaetanne IV - Moon 15 - Sisters of EVE Bureau
60012607,0.593092659,Arnon IX - Moon 3 - Sisters of EVE Bureau
60012610,0.156530492,Aeschee X - Moon 20 - Sisters of EVE Academy
60012613,0.488193859,Apanake VIII - Moon 8 - Sisters of EVE Bureau
60012616,0.599966265,Sheroo X - Moon 3 - Sisters of EVE Bureau
60012619,0.542144859,Sigga VIII - Moon 15 - Sisters of EVE Bureau
60012622,0.629520848,Traun X - Moon 6 - Sisters of EVE Bureau
60012625,0.461206307,Lanngisi III - Moon 2 - Sisters of EVE Bureau
60012628,0.510338256,Inder VII - Moon 11 - Sisters of EVE Bureau
60012631,0.307799963,Odebeinn III - Moon 10 - Sisters of EVE Academy
60012634,0.603009295,Erindur VI - Moon 1 - Sisters of EVE Academy
60012637,0.603009295,Erindur VII - Moon 2 - Sisters of EVE Academy
60012640,0.311445509,Olin II - Moon 13 - Sisters of EVE Bureau
60012643,0.349652421,Shapisin I - Sisters of EVE Bureau
60012646,0.513945458,Simela IV - Moon 7 - Sisters of EVE Academy
60012649,0.974909036,Athinard IV - Sisters of EVE Bureau
60012652,0.85842591,Gicodel VII - Moon 14 - Sisters of EVE Bureau
60012655,0.733882124,Quier IV - Moon 27 - Sisters of EVE Treasury
60012658,0.622236287,Pochelympe VII - Moon 2 - Sisters of EVE Bureau
60012661,0.622236287,Pochelympe IX - Sisters of EVE Bureau
60012664,0.411824001,Toustain V - Moon 7 - Sisters of EVE Bureau
60012667,0.680264298,Osmon II - Moon 1 - Sisters of EVE Bureau
60012670,0.503991882,Airaken V - Moon 1 - Sisters of EVE Academy
60012673,0.503991882,Airaken VI - Moon 1 - Sisters of EVE Bureau
60012676,0.543845171,Vivanier VII - Moon 24 - Sisters of EVE Bureau
60012679,0.543845171,Vivanier VII - Moon 5 - Sisters of EVE Bureau
60012682,0.384864135,Dour VIII - Moon 1 - Sisters of EVE Academy
60012685,0.637345581,Lour VIII - Moon 1 - Sisters of EVE Bureau
60012688,0.523019069,Boystin V - Moon 7 - Sisters of EVE Bureau
60012691,0.696679206,Octanneve V - Sisters of EVE Bureau
60012694,0.092313398,Efu VII - Sisters of EVE Bureau
60012697,0.089875945,Tisot VI - Sisters of EVE Bureau
60012700,0.092313398,Efu V - Moon 12 - Sisters of EVE Bureau
60012703,0.30969232,Naguton VIII - Moon 1 - Sisters of EVE Academy
60012706,0.295885821,Amod VII - Moon 1 - Sisters of EVE Academy
60012709,0.518156319,Fahruni XII - Sisters of EVE Bureau
60012712,0.689045573,Akkilen VIII - Moon 5 - Sisters of EVE Bureau
60012715,0.634221028,Soshin II - Sisters of EVE Bureau
60012718,0.708073071,Vattuolen X - Moon 15 - Sisters of EVE Bureau
60012721,0.894581866,Rens VII - Moon 20 - Sisters of EVE Bureau
60012724,0.894581866,Rens VII - Moon 21 - Sisters of EVE Bureau
60012727,0.894581866,Rens VII - Moon 19 - Sisters of EVE Bureau
60012730,-0.231161615,FDZ4-A VIII - Moon 3 - Society of Conscious Thought School
60012733,-0.231161615,FDZ4-A IX - Moon 6 - Society of Conscious Thought School
60012736,1,Yulai III - Moon 1 - Secure Commerce Commission Depository
60012739,0.756677245,Tar III - Secure Commerce Commission Depository
60012742,-0.1247628,H-ADOC VII - Moon 12 - Salvation Angels Warehouse
60012745,-0.162519389,G-G78S VII - Salvation Angels Chemical Refinery
60012748,-0.142840655,V-IUEL VII - Moon 15 - Salvation Angels Warehouse
60012751,-0.069202139,5E-VR8 I - Moon 10 - Salvation Angels Chemical Refinery
60012754,-0.063099704,XX9-WV VII - Moon 3 - Salvation Angels Trading Post
60012757,-0.022751129,HLW-HP VI - Moon 10 - Salvation Angels Chemical Refinery
60012760,-0.005197503,MDD-79 VIII - Moon 15 - Salvation Angels Warehouse
60012763,-0.019424208,K-QWHE VI - Moon 10 - Salvation Angels Chemical Refinery
60012766,-0.079986994,M-N7WD VIII - Moon 18 - Salvation Angels Trading Post
60012769,-0.130311676,QFEW-K IV - Salvation Angels Chemical Refinery
60012772,-0.012513988,LJ-YSW VI - Moon 14 - Salvation Angels Trading Post
60012775,-0.061844773,CL-1JE V - Moon 15 - Salvation Angels Chemical Refinery
60012778,-0.041772888,Litom III - Salvation Angels Trading Post
60012781,-0.014319277,Doril V - Moon 1 - Salvation Angels Chemical Refinery
60012784,-0.084508899,A-1CON X - Moon 2 - Salvation Angels Warehouse
60012787,-0.154704131,WY-9LL IX - Moon 1 - Salvation Angels Reprocessing Facility
60012790,0.258891056,Oyonata IV - Moon 1 - Amarr Navy Assembly Plant
60012793,0.279866538,Sahtogas IV - Moon 2 - Amarr Navy Logistic Support
60012796,-0.162519389,G-G78S X - Moon 11 - Serpentis Corporation Chemical Refinery
60012799,-0.159360685,OSY-UD IX - Moon 16 - Serpentis Corporation Chemical Storage
60012802,-0.162519389,G-G78S XI - Moon 7 - Serpentis Corporation Chemical Refinery
60012805,-0.0880374,PO4F-3 VI - Moon 18 - Serpentis Corporation Chemical Refinery
60012808,-0.0880374,PO4F-3 VI - Moon 7 - Serpentis Corporation Chemical Refinery
60012811,-0.0880374,PO4F-3 V - Moon 10 - Serpentis Corporation Chemical Refinery
60012814,-0.022751129,HLW-HP VI - Moon 14 - Serpentis Corporation Chemical Refinery
60012817,-0.022751129,HLW-HP III - Moon 5 - Serpentis Corporation Chemical Refinery
60012820,-0.022751129,HLW-HP IV - Moon 1 - Serpentis Corporation Chemical Refinery
60012823,-0.019424208,K-QWHE VII - Moon 11 - Serpentis Corporation Chemical Refinery
60012826,-0.019424208,K-QWHE VI - Moon 15 - Serpentis Corporation Chemical Refinery
60012829,-0.01816412,CL-85V V - Serpentis Corporation Chemical Storage
60012832,-0.130311676,QFEW-K V - Moon 1 - Serpentis Corporation Chemical Refinery
60012835,-0.087508454,S1DP-Y VIII - Moon 15 - Serpentis Corporation Reprocessing Facility
60012838,-0.202599477,CVY-UC IX - Moon 17 - Serpentis Corporation Reprocessing Facility
60012841,-0.012513988,LJ-YSW IV - Moon 2 - Serpentis Corporation Reprocessing Facility
60012844,-0.061844773,CL-1JE V - Moon 1 - Serpentis Corporation Chemical Refinery
60012847,-0.061844773,CL-1JE V - Moon 3 - Serpentis Corporation Chemical Refinery
60012850,-0.02210073,Utopia VI - Moon 6 - Serpentis Corporation Chemical Refinery
60012853,-0.02210073,Utopia VI - Moon 12 - Serpentis Corporation Chemical Refinery
60012856,-0.007395604,Jorund VII - Moon 2 - Serpentis Corporation Chemical Refinery
60012859,-0.124803487,Serpentis Prime VIII - Moon 2 - Serpentis Corporation Chemical Refinery
60012862,-0.084508899,A-1CON X - Moon 10 - Serpentis Corporation Chemical Storage
60012865,-0.154704131,WY-9LL IX - Moon 1 - Serpentis Corporation Reprocessing Facility
60012868,-0.1247628,H-ADOC IV - Moon 1 - Guardian Angels Assembly Plant
60012871,-0.133049838,UW9B-F X - Guardian Angels Logistic Support
60012874,-0.059470604,D87E-A VII - Moon 6 - Guardian Angels Assembly Plant
60012877,-0.0880374,PO4F-3 V - Moon 6 - Guardian Angels Assembly Plant
60012880,-0.022751129,HLW-HP VI - Moon 7 - Guardian Angels Assembly Plant
60012883,-0.032973638,RA-NXN VII - Moon 18 - Guardian Angels Assembly Plant
60012886,-0.007013201,YKE4-3 III - Moon 1 - Guardian Angels Testing Facilities
60012889,-0.01816412,CL-85V VI - Moon 8 - Guardian Angels Assembly Plant
60012892,-0.130311676,QFEW-K VI - Moon 1 - Guardian Angels Assembly Plant
60012895,-0.130311676,QFEW-K IV - Guardian Angels Assembly Plant
60012898,-0.017342729,G-0Q86 VII - Moon 1 - Guardian Angels Assembly Plant
60012901,-0.11981349,J4UD-J VI - Moon 3 - Guardian Angels Testing Facilities
60012904,-0.041772888,Litom XI - Moon 2 - Guardian Angels Assembly Plant
60012907,-0.014633006,Hemin VII - Moon 15 - Guardian Angels Logistic Support
60012910,-0.107308054,YZ-LQL VI - Moon 19 - Guardian Angels Logistic Support
60012913,-0.107308054,YZ-LQL VII - Moon 1 - Guardian Angels Assembly Plant
60012916,1,Yulai VIII - Moon 12 - DED Logistic Support
60012919,0.498363576,Tarta IX - Moon 14 - DED Assembly Plant
60012922,1,Yulai X - DED Assembly Plant
60012925,0.775813638,Sortet VI - Moon 5 - DED Logistic Support
60012928,0.398013838,Reblier VIII - Moon 7 - DED Logistic Support
60012931,0.822735561,Scolluzer VI - DED Logistic Support
60012934,0.363667633,Ruchy I - DED Testing Facilities
60012937,0.703849444,Mamenkhanar IX - Moon 11 - DED Logistic Support
60012940,0.449943586,Neziel I - DED Assembly Plant
60012943,0.799900977,Maspah V - Moon 6 - DED Assembly Plant
60012946,0.799900977,Maspah IV - Moon 7 - DED Assembly Plant
60012949,0.649136639,Juddi VII - DED Logistic Support
60012952,0.551631696,Esteban VIII - Moon 4 - DED Logistic Support
60012955,0.581324894,Nalu VII - Moon 7 - DED Testing Facilities
60012958,0.706805695,Sahdil III - DED Logistic Support
60012961,0.857557376,Perdan VI - Moon 16 - DED Testing Facilities
60012964,0.645108648,Asesamy VI - Moon 8 - DED Assembly Plant
60012967,0.791946068,Hostni VII - Moon 18 - DED Assembly Plant
60012970,0.247392084,Evati IX - Moon 1 - DED Assembly Plant
60012973,0.237848385,Lasleinur VI - Moon 17 - DED Assembly Plant
60012976,0.115854999,Todifrauan VII - Moon 8 - DED Assembly Plant
60012979,0.891444073,Hilaban II - Moon 5 - DED Testing Facilities
60012982,0.684395769,Pimebeka VII - Moon 13 - DED Logistic Support
60012985,0.832133876,Tash-Murkon Prime III - Moon 1 - DED Assembly Plant
60012988,0.550235225,Raneilles V - Moon 2 - DED Assembly Plant
60012991,0.550235225,Raneilles III - DED Assembly Plant
60012994,0.943508956,Eletta VII - Moon 7 - DED Logistic Support
60012997,0.103369153,Defsunun IV - Moon 1 - DED Assembly Plant
60013000,0.344131461,Jerhesh VI - Moon 11 - DED Logistic Support
60013003,0.286009515,Nalnifan IV - Moon 2 - DED Assembly Plant
60013006,0.701676428,Gelhan V - Moon 10 - DED Logistic Support
60013009,0.701676428,Gelhan V - Moon 1 - DED Assembly Plant
60013012,0.794778168,Asghatil IX - Moon 3 - DED Assembly Plant
60013015,0.554273678,Nahol X - Moon 2 - DED Assembly Plant
60013018,0.554273678,Nahol II - Moon 1 - DED Assembly Plant
60013021,0.554273678,Nahol IV - DED Assembly Plant
60013024,0.573075677,Kasrasi IX - Moon 7 - DED Assembly Plant
60013027,0.840834548,Kiereend VII - Moon 3 - DED Assembly Plant
60013030,0.803265994,Rashy VI - DED Assembly Plant
60013033,0.572841744,Tividu IV - Moon 10 - DED Assembly Plant
60013036,0.572841744,Tividu IV - Moon 3 - DED Assembly Plant
60013039,0.59739217,Goram VII - Moon 4 - DED Assembly Plant
60013042,0.456966104,Mastakomon IX - Moon 3 - DED Assembly Plant
60013045,0.346931481,Obe VI - Moon 2 - DED Testing Facilities
60013048,0.456966104,Mastakomon XI - Moon 2 - DED Assembly Plant
60013051,-0.162519389,G-G78S XI - Moon 3 - Dominations Assembly Plant
60013054,-0.300095048,J7A-UR VI - Dominations Testing Facilities
60013057,-0.063099704,XX9-WV VII - Moon 1 - Dominations Logistic Support
60013060,-0.019424208,K-QWHE VII - Moon 8 - Dominations Assembly Plant
60013063,-0.079986994,M-N7WD VIII - Moon 12 - Dominations Assembly Plant
60013066,-0.012513988,LJ-YSW VII - Moon 11 - Dominations Logistic Support
60013069,-0.02210073,Utopia VI - Moon 22 - Dominations Assembly Plant
60013072,-0.154704131,WY-9LL VIII - Moon 3 - Dominations Testing Facilities
60013075,-0.141435236,X-7OMU IV - Moon 16 - Food Relief Plantation
60013078,-0.239697056,ROIR-Y II - Moon 2 - Food Relief Food Packaging
60013081,-0.102718286,9-ERCP VIII - Genolution Biotech Production
60013084,-0.102718286,9-ERCP V - Genolution Biotech Production
60013087,-0.04037068,KN7M-N VI - Moon 3 - Genolution Biotech Research Center
60013090,-0.04037068,KN7M-N IV - Moon 4 - Genolution Biotech Research Center
60013093,0.592004469,Erkinen XII - Moon 8 - Genolution Biotech Production
60013096,0.542634674,Sasiekko I - Genolution Biotech Production
60013099,0.402339269,Uusanen IV - Moon 2 - Genolution Biotech Production
60013102,0.414599901,Anka IV - Moon 15 - Genolution Biotech Production
60013105,0.60593052,Uemisaisen VII - Moon 12 - Genolution Biotech Production
60013108,0.512569589,Sotrentaira VII - Moon 3 - Genolution Biotech Production
60013111,0.634758004,Erenta VI - Moon 6 - Genolution Biotech Production
60013114,0.453232736,Raussinen XI - Moon 2 - Genolution Biotech Research Center
60013117,0.442404684,Ziasad IX - Moon 3 - Genolution Biotech Production
60013120,0.353550057,Toon VIII - Moon 2 - Genolution Biotech Research Center
60013123,0.456226498,Sibe VI - Moon 1 - Genolution Biotech Production
60013126,0.368477275,Zarer VI - Moon 10 - Genolution Biotech Production
60013129,0.236505959,Keshirou IX - Moon 4 - Genolution Biotech Production
60013132,0.236505959,Keshirou VIII - Moon 2 - Genolution Biotech Production
60013135,0.373019862,Rethan VII - Moon 21 - Genolution Biotech Production
60013138,0.269501709,Ordat I - Genolution Biotech Production
60013141,0.384399876,Otsela VI - Moon 17 - Genolution Biotech Production
60013144,0.500278963,Vouskiaho III - Genolution Biotech Production
60013147,0.528522107,Kiainti VII - Genolution Biotech Production
60013150,0.493712283,Vasala VI - Moon 10 - Genolution Biotech Production
60013153,0.089875945,Tisot V - Moon 1 - Genolution Biotech Production
60013156,0.033684463,Naga X - Moon 16 - Genolution Biotech Production
60013159,0.041499434,Sakht VI - Moon 7 - Genolution Biotech Production
60013162,0.092313398,Efu V - Moon 1 - Genolution Biotech Production
60013165,0.628312386,Yasud VI - Moon 18 - Genolution Biotech Production
60013168,0.640194287,Asezai I - Moon 1 - Genolution Biotech Production
60013171,0.640194287,Asezai V - Moon 1 - Genolution Biotech Production
60013174,0.493032345,Lari VI - Moon 4 - Genolution Biohazard Containment Facility
60013177,0.305869339,Iitanmadan III - Moon 1 - Genolution Biotech Production
60013180,0.645797392,Aikantoh IV - Moon 1 - Genolution Biohazard Containment Facility
60013183,0.582823853,Jotenen II - Moon 1 - Genolution Biohazard Containment Facility
60013186,0.48111387,Atai II - Moon 15 - Genolution Biotech Production
60013189,0.737107685,Iivinen X - Moon 10 - Genolution Biohazard Containment Facility
60013192,0.919029819,Tennen VIII - Moon 11 - Genolution Biotech Production
60013195,0.951230015,Yashunen III - Genolution Biotech Production
60013198,0.737107685,Iivinen VIII - Moon 7 - Genolution Biohazard Containment Facility
60013201,0.119319351,Tartoken III - Moon 3 - Genolution Biotech Production
60013204,0.338287344,Tamo V - Moon 2 - Genolution Biotech Production
60013207,0.389715389,Nannaras III - Moon 1 - Genolution Biotech Production
60013210,0.338287344,Tamo I - Genolution Biotech Production
60013213,0.183318279,Grispire IV - Moon 14 - Genolution Biotech Production
60013216,0.543845171,Vivanier VI - Moon 5 - Genolution Biotech Production
60013219,0.183318279,Grispire V - Moon 15 - Genolution Biotech Production
60013222,0.725927173,Algasienan VI - Moon 4 - Genolution Biotech Production
60013225,0.971362611,Vullat VIII - Moon 1 - Genolution Biohazard Containment Facility
60013228,0.971362611,Vullat VII - Moon 11 - Genolution Biotech Research Center
60013231,0.876928851,Hurjafren VII - Moon 10 - Genolution Biotech Production
60013234,0.89710667,Oremmulf VII - Moon 11 - Genolution Biohazard Containment Facility
60013237,0.306094199,Frerstorn VI - Genolution Biotech Production
60013240,0.263331754,Gebuladi X - Moon 3 - Genolution Biotech Production
60013243,0.212796293,Eszur I - Moon 1 - Genolution Biotech Production
60013246,0.263331754,Gebuladi VIII - Moon 2 - Genolution Biotech Production
60013249,0.572712904,Huttaken VI - Genolution Biotech Production
60013252,0.44878476,Enderailen VIII - Moon 16 - Genolution Biotech Production
60013255,0.629359601,Rairomon VIII - Moon 1 - Genolution Biohazard Containment Facility
60013258,0.475368938,Kulelen V - Moon 18 - Genolution Biotech Production
60013261,-0.179320507,6NJ8-V VI - Moon 6 - Guristas Production Shipyard
60013264,-0.069468669,IAMZ-5 VIII - Moon 9 - Impro Factory
60013267,-0.04037068,KN7M-N IV - Moon 7 - Impro Research Center
60013270,0.513561717,Osvestmunnur VIII - Moon 10 - Impro Factory
60013273,0.542579419,Nein VII - Moon 4 - Impro Factory
60013276,0.415573024,Miroona IV - Moon 19 - Impro Factory
60013279,0.415573024,Miroona IV - Moon 5 - Impro Factory
60013282,0.624877551,Carirgnottin IX - Moon 5 - Impro Factory
60013285,0.708052067,Tolle VI - Moon 6 - Impro Factory
60013288,0.503991882,Airaken V - Moon 6 - Impro Warehouse
60013291,0.552350224,Inaya IX - Moon 13 - Impro Factory
60013294,0.411112886,Avair VII - Moon 12 - Impro Factory
60013297,0.496611585,Clarelam VI - Moon 8 - Impro Research Center
60013300,0.342349425,Goinard IV - Moon 5 - Impro Factory
60013303,0.642555363,Assiettes IV - Impro Factory
60013306,0.475109231,Otraren VI - Moon 16 - Impro Factory
60013309,0.317423558,Hrondedir VII - Moon 15 - Impro Factory
60013312,0.163396373,Soliara IX - Moon 13 - Impro Factory
60013315,0.113999928,Tukanas VIII - Moon 6 - Impro Factory
60013318,0.304135127,Unertek IX - Moon 2 - Impro Factory
60013321,0.058348814,Ennur IX - Moon 7 - Impro Research Center
60013324,0.715755779,Inghenges V - Moon 15 - Impro Factory
60013327,0.715755779,Inghenges VI - Moon 4 - Impro Factory
60013330,0.605279727,Stacmon V - Impro Factory
60013333,0.605279727,Stacmon VII - Moon 1 - Impro Factory
60013336,0.13581248,Aulbres IX - Moon 22 - Impro Factory
60013339,0.13581248,Aulbres VIII - Moon 15 - Impro Factory
60013342,0.269501709,Ordat VI - Moon 2 - Impro Factory
60013345,0.420653967,Teshkat VI - Impro Factory
60013348,0.119826273,Vevelonel VI - Moon 1 - Impro Factory
60013351,0.272515828,Meunvon IV - Moon 3 - Impro Factory
60013354,1,Yulai VIII - Inner Circle Tribunal
60013357,-0.040967143,X-BV98 VIII - Moon 5 - Intaki Bank Depository
60013360,-0.03860807,FD-MLJ VII - Moon 2 - Intaki Bank Depository
60013363,-0.234830946,ZN0-SR V - Moon 7 - Intaki Bank Depository
60013366,-0.234830946,ZN0-SR III - Intaki Bank Depository
60013369,-0.01311256,TXW-EI I - Intaki Bank Depository
60013372,-0.01311256,TXW-EI IX - Moon 2 - Intaki Bank Depository
60013375,-0.013905628,KLYN-8 II - Moon 14 - Intaki Bank Depository
60013378,-0.023505086,D85-VD VII - Intaki Bank Vault
60013381,-0.02341099,F67E-Q VIII - Moon 2 - Intaki Commerce Trading Post
60013384,-0.125911219,X-M2LR VI - Moon 8 - Intaki Commerce Warehouse
60013387,-0.156372017,PC9-AY III - Intaki Commerce Trading Post
60013390,-0.156372017,PC9-AY VIII - Moon 7 - Intaki Commerce Warehouse
60013393,-0.357557261,DP34-U V - Moon 1 - Intaki Commerce Trading Post
60013396,-0.387648091,MXYS-8 II - Intaki Commerce Warehouse
60013399,-0.416183902,ZV-72W IX - Moon 1 - Intaki Commerce Trading Post
60013402,-0.390362575,98Q-8O VII - Moon 16 - Intaki Commerce Trading Post
60013405,-0.019552215,Poitot VI - Moon 17 - Intaki Space Police Assembly Plant
60013408,-0.03860807,FD-MLJ VII - Moon 4 - Intaki Space Police Assembly Plant
60013411,-0.256790382,IIRH-G VIII - Intaki Space Police Logistic Support
60013414,-0.25213148,I0AB-R VI - Intaki Space Police Assembly Plant
60013417,-0.172372117,T22-QI VI - Moon 9 - Intaki Space Police Testing Facilities
60013420,-0.234830946,ZN0-SR VI - Moon 4 - Intaki Space Police Assembly Plant
60013423,-0.008892641,RLL-9R IX - Intaki Space Police Assembly Plant
60013426,-0.005675402,57-YRU IV - Moon 9 - Intaki Space Police Logistic Support
60013429,-0.028789503,EF-F36 III - Moon 1 - Intaki Space Police Logistic Support
60013432,-0.034617559,GRNJ-3 III - Intaki Space Police Testing Facilities
60013435,-0.046994859,9GYL-O V - Moon 13 - Intaki Space Police Assembly Plant
60013438,-0.019452724,VLGD-R V - Moon 3 - Intaki Space Police Logistic Support
60013441,-0.070530539,V4-L0X IV - Moon 1 - Intaki Space Police Assembly Plant
60013444,-0.160034347,1-NKVT X - Intaki Space Police Logistic Support
60013447,-0.445748838,S-U8A4 V - Intaki Space Police Logistic Support
60013450,-0.390362575,98Q-8O V - Moon 8 - Intaki Space Police Assembly Plant
60013453,-0.009271935,Y-W6GF VIII - Moon 17 - Intaki Space Police Logistic Support
60013456,-0.012945286,KFR-ZE VII - Moon 6 - Intaki Space Police Assembly Plant
60013459,-0.219248943,0LTQ-C V - Moon 18 - Intaki Space Police Assembly Plant
60013462,-0.184234051,BMNV-P XI - Moon 11 - Intaki Space Police Assembly Plant
60013465,-0.019552215,Poitot V - Moon 14 - Intaki Syndicate Bureau
60013468,-0.062467417,2X-PQG III - Moon 17 - Intaki Syndicate Academy
60013471,-0.091496096,K5-JRD VIII - Moon 2 - Intaki Syndicate Bureau
60013474,-0.046994859,9GYL-O VI - Moon 16 - Intaki Syndicate Bureau
60013477,-0.019452724,VLGD-R III - Moon 2 - Intaki Syndicate Academy
60013480,-0.046994859,9GYL-O V - Moon 9 - Intaki Syndicate Bureau
60013483,-0.246618336,RF-GGF V - Intaki Syndicate Academy
60013486,-0.086756876,A-SJ8X VII - Moon 1 - Intaki Syndicate Bureau
60013489,-0.165359291,31-MLU X - Moon 8 - Intaki Syndicate Bureau
60013492,-0.334747627,A-ZLHX VII - Moon 2 - Intaki Syndicate Bureau
60013495,-0.334747627,A-ZLHX XI - Moon 1 - Intaki Syndicate Bureau
60013498,-0.376813356,Y9G-KS VI - Moon 14 - Intaki Syndicate Bureau
60013501,-0.009062799,CIS-7X VII - Intaki Syndicate Bureau
60013504,-0.004873705,VSIG-K VIII - Moon 1 - Intaki Syndicate Bureau
60013507,-0.009062799,CIS-7X IX - Moon 6 - Intaki Syndicate Bureau
60013510,-0.009271935,Y-W6GF IX - Moon 3 - Intaki Syndicate Bureau
60013513,-0.013905628,KLYN-8 IV - Moon 21 - Intaki Syndicate Bureau
60013516,-0.013905628,KLYN-8 IV - Moon 14 - Intaki Syndicate Academy
60013519,-0.172372117,T22-QI VI - Moon 12 - Intaki Syndicate Academy
60013522,-0.172372117,T22-QI VI - Moon 6 - Intaki Syndicate Academy
60013525,-0.172372117,T22-QI V - Moon 14 - Intaki Syndicate Academy
60013528,-0.00472841,3MOG-V X - Moon 2 - Intaki Syndicate Bureau
60013531,-0.013615993,3KNK-A IX - Moon 12 - Intaki Syndicate Bureau
60013534,-0.031898469,5-FGQI V - Moon 13 - Intaki Syndicate Academy
60013537,-0.25213148,I0AB-R VI - Moon 2 - Intaki Syndicate Bureau
60013540,-0.2469052,35-RK9 IX - Moon 4 - Intaki Syndicate Bureau
60013543,-0.387648091,MXYS-8 IV - Moon 1 - Intaki Syndicate Treasury
60013546,-0.135093888,M2-CF1 X - Moon 3 - Intaki Syndicate Bureau
60013549,-0.157212655,6-CZ49 VI - Moon 6 - Intaki Syndicate Bureau
60013552,-0.160266273,EZA-FM IV - Intaki Syndicate Bureau
60013555,-0.079888348,54-VNO XI - Moon 2 - Jove Navy Testing Facilities
60013558,-0.079888348,54-VNO V - Moon 2 - Jove Navy Assembly Plant
60013561,-0.079888348,54-VNO X - Jove Navy Assembly Plant
60013564,-0.045008625,T-YWDD VII - Moon 13 - Jove Navy Assembly Plant
60013567,-0.101223148,T-C5A0 X - Moon 9 - Jove Navy Logistic Support
60013570,-0.065067571,DLY-RG VIII - Moon 3 - Jove Navy Assembly Plant
60013573,-0.034132353,6-NCE7 IV - Jove Navy Logistic Support
60013576,-0.032934808,CZ-CED IV - Moon 18 - Jove Navy Assembly Plant
60013579,-0.023352548,L-TPN0 II - Moon 2 - Jove Navy Testing Facilities
60013582,-0.033718528,69A-54 VIII - Jove Navy Assembly Plant
60013585,-0.00838605,BWO-UU VIII - Jove Navy Testing Facilities
60013588,-0.010469092,PQWA-L VII - Jove Navy Assembly Plant
60013591,-0.375090046,1C-TD6 X - Moon 4 - Jove Navy Testing Facilities
